PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,FACTOR
4,8,4,4,3,-30,0.835525352
4,8,4,4,3,-28,0.835525352
4,8,4,4,3,-19,0.928361503
4,8,4,4,3,-15,0.928361503
4,8,4,4,3,-14,0.928361503
4,8,4,4,4,-18,0.928361503
4,8,4,4,4,-17,0.928361503
4,8,4,4,4,-16,0.928361503
4,8,4,4,4,-8,0.928361503
4,8,4,4,5,-17,0.928361503
4,8,4,4,9,-20,0.498164919
4,8,4,4,9,-19,0.553516577
4,8,4,4,9,-18,0.553516577
4,8,4,4,9,-16,0.553516577
4,8,4,4,9,-15,0.553516577
4,8,4,4,9,-14,0.553516577
4,8,4,4,9,-11,0.553516577
4,8,4,4,9,-10,0.553516577
4,8,4,4,9,-9,0.553516577
4,8,4,4,9,-7,0.553516577
4,8,4,4,9,-6,0.553516577
4,8,4,4,9,-4,0.553516577
4,8,4,4,9,-3,0.553516577
4,8,4,4,9,-2,0.553516577
4,8,4,4,10,-16,0.883312556
4,8,4,4,10,-14,0.883312556
4,8,4,4,10,-12,0.883312556
4,8,4,4,10,-11,0.883312556
4,8,4,4,10,-10,0.883312556
4,8,4,4,10,-8,0.883312556
4,8,5,1,1,-20,0.835525352
4,8,5,1,1,-15,0.928361503
4,8,5,1,1,-14,0.928361503
4,8,5,1,1,-11,0.928361503
4,8,5,1,1,-9,0.928361503
4,8,5,1,1,-8,0.928361503
4,8,5,1,1,-7,0.928361503
4,8,5,1,1,-6,0.928361503
4,8,5,1,1,-5,0.928361503
4,8,5,1,1,-3,0.928361503
4,8,5,1,1,-2,0.928361503
4,8,5,1,3,-28,0.835525352
4,8,5,1,3,-26,0.835525352
4,8,5,1,3,-24,0.835525352
4,8,5,1,3,-22,0.835525352
4,8,5,1,3,-21,0.835525352
4,8,5,1,3,-19,0.928361503
4,8,5,1,3,-18,0.928361503
4,8,5,1,3,-17,0.928361503
4,8,5,1,3,-16,0.928361503
4,8,5,1,3,-15,0.928361503
4,8,5,1,3,-14,0.928361503
4,8,5,1,3,-13,0.928361503
4,8,5,1,3,-12,0.928361503
4,8,5,1,3,-11,0.928361503
4,8,5,1,3,-10,0.928361503
4,8,5,1,3,-9,0.928361503
4,8,5,1,3,-8,0.928361503
4,8,5,1,3,-6,0.928361503
4,8,5,1,3,-5,0.928361503
4,8,5,1,3,-3,0.928361503
4,8,5,1,3,-2,0.928361503
4,8,5,1,3,-1,0.928361503
4,8,5,1,4,-23,0.835525352
4,8,5,1,4,-18,0.928361503
4,8,5,1,4,-17,0.928361503
4,8,5,1,4,-14,0.928361503
4,8,5,1,4,-11,0.928361503
4,8,5,1,4,-9,0.928361503
4,8,5,1,4,-8,0.928361503
4,8,5,1,4,-6,0.928361503
4,8,5,1,4,-3,0.928361503
4,8,5,1,4,-2,0.928361503
4,8,5,1,5,-13,0.928361503
4,8,5,1,5,-12,0.928361503
4,8,5,1,5,-9,0.928361503
4,8,5,1,5,-7,0.928361503
4,8,5,1,5,-5,0.928361503
4,8,5,1,6,-13,0.928361503
4,8,5,1,6,-11,0.928361503
4,8,5,1,6,-9,0.928361503
4,8,5,1,6,-1,0.928361503
4,8,5,1,9,-20,0.758595073
4,8,5,1,9,-19,0.842883415
4,8,5,1,9,-18,0.842883415
4,8,5,1,9,-17,0.842883415
4,8,5,1,9,-16,0.842883415
4,8,5,1,9,-15,0.842883415
4,8,5,1,9,-14,0.842883415
4,8,5,1,9,-13,0.842883415
4,8,5,1,9,-12,0.842883415
4,8,5,1,9,-11,0.842883415
4,8,5,1,9,-10,0.842883415
4,8,5,1,9,-9,0.842883415
4,8,5,1,9,-8,0.842883415
4,8,5,1,9,-7,0.842883415
4,8,5,1,9,-6,0.842883415
4,8,5,1,9,-5,0.842883415
4,8,5,1,9,-4,0.842883415
4,8,5,1,9,-3,0.842883415
4,8,5,1,9,-2,0.842883415
4,8,5,1,9,-1,0.842883415
4,8,5,1,10,-20,0.744533554
4,8,5,1,10,-18,0.827259505
4,8,5,1,10,-16,0.827259505
4,8,5,1,10,-15,0.827259505
4,8,5,1,10,-14,0.827259505
4,8,5,1,10,-13,0.827259505
4,8,5,1,10,-12,0.827259505
4,8,5,1,10,-11,0.827259505
4,8,5,1,10,-10,0.827259505
4,8,5,1,10,-9,0.827259505
4,8,5,1,10,-8,0.827259505
4,8,5,1,10,-7,0.827259505
4,8,5,1,10,-6,0.827259505
4,8,5,1,10,-5,0.827259505
4,8,5,1,10,-3,0.827259505
4,8,5,1,10,-2,0.827259505
4,8,5,1,10,-1,0.827259505
4,8,5,2,1,-29,0.835525352
4,8,5,2,1,-28,0.835525352
4,8,5,2,1,-27,0.835525352
4,8,5,2,1,-25,0.835525352
4,8,5,2,1,-23,0.835525352
4,8,5,2,1,-21,0.835525352
4,8,5,2,1,-20,0.835525352
4,8,5,2,1,-19,0.928361503
4,8,5,2,1,-18,0.928361503
4,8,5,2,1,-17,0.928361503
4,8,5,2,1,-16,0.928361503
4,8,5,2,1,-14,0.928361503
4,8,5,2,1,-11,0.928361503
4,8,5,2,1,-10,0.928361503
4,8,5,2,1,-9,0.928361503
4,8,5,2,1,-8,0.928361503
4,8,5,2,1,-7,0.928361503
4,8,5,2,1,-6,0.928361503
4,8,5,2,1,-4,0.928361503
4,8,5,2,1,-3,0.928361503
4,8,5,2,1,-2,0.928361503
4,8,5,2,3,-28,0.835525352
4,8,5,2,3,-27,0.835525352
4,8,5,2,3,-26,0.835525352
4,8,5,2,3,-24,0.835525352
4,8,5,2,3,-21,0.835525352
4,8,5,2,3,-20,0.835525352
4,8,5,2,3,-19,0.928361503
4,8,5,2,3,-18,0.928361503
4,8,5,2,3,-17,0.928361503
4,8,5,2,3,-16,0.928361503
4,8,5,2,3,-15,0.928361503
4,8,5,2,3,-14,0.928361503
4,8,5,2,3,-13,0.928361503
4,8,5,2,3,-11,0.928361503
4,8,5,2,3,-10,0.928361503
4,8,5,2,3,-9,0.928361503
4,8,5,2,3,-6,0.928361503
4,8,5,2,3,-4,0.928361503
4,8,5,2,3,-3,0.928361503
4,8,5,2,3,-2,0.928361503
4,8,5,2,4,-22,0.835525352
4,8,5,2,4,-19,0.928361503
4,8,5,2,4,-18,0.928361503
4,8,5,2,4,-16,0.928361503
4,8,5,2,4,-15,0.928361503
4,8,5,2,4,-12,0.928361503
4,8,5,2,4,-11,0.928361503
4,8,5,2,4,-3,0.928361503
4,8,5,2,4,-2,0.928361503
4,8,5,2,5,-23,0.835525352
4,8,5,2,5,-15,0.928361503
4,8,5,2,5,-9,0.928361503
4,8,5,2,5,-1,0.928361503
4,8,5,2,6,-6,0.928361503
4,8,5,2,9,-10,0.843143494
4,8,5,2,9,-3,0.843143494
4,8,5,2,10,-14,0.827259505
4,8,5,2,10,-12,0.827259505
4,8,5,2,10,-7,0.827259505
4,8,5,2,10,-3,0.827259505
4,8,5,2,10,-2,0.827259505
4,8,5,3,1,-30,0.835525352
4,8,5,3,1,-29,0.835525352
4,8,5,3,1,-28,0.835525352
4,8,5,3,1,-27,0.835525352
4,8,5,3,1,-26,0.835525352
4,8,5,3,1,-25,0.835525352
4,8,5,3,1,-24,0.835525352
4,8,5,3,1,-23,0.835525352
4,8,5,3,1,-22,0.835525352
4,8,5,3,1,-21,0.835525352
4,8,5,3,1,-19,0.928361503
4,8,5,3,1,-18,0.928361503
4,8,5,3,1,-17,0.928361503
4,8,5,3,1,-16,0.928361503
4,8,5,3,1,-15,0.928361503
4,8,5,3,1,-14,0.928361503
4,8,5,3,1,-13,0.928361503
4,8,5,3,1,-12,0.928361503
4,8,5,3,1,-11,0.928361503
4,8,5,3,1,-10,0.928361503
4,8,5,3,1,-9,0.928361503
4,8,5,3,1,-8,0.928361503
4,8,5,3,1,-7,0.928361503
4,8,5,3,1,-6,0.928361503
4,8,5,3,1,-5,0.928361503
4,8,5,3,1,-4,0.928361503
4,8,5,3,1,-3,0.928361503
4,8,5,3,1,-2,0.928361503
4,8,5,3,1,-1,0.928361503
4,8,5,3,3,-30,0.835525352
4,8,5,3,3,-29,0.835525352
4,8,5,3,3,-28,0.835525352
4,8,5,3,3,-27,0.835525352
4,8,5,3,3,-26,0.835525352
4,8,5,3,3,-25,0.835525352
4,8,5,3,3,-24,0.835525352
4,8,5,3,3,-23,0.835525352
4,8,5,3,3,-22,0.835525352
4,8,5,3,3,-21,0.835525352
4,8,5,3,3,-19,0.928361503
4,8,5,3,3,-18,0.928361503
4,8,5,3,3,-17,0.928361503
4,8,5,3,3,-16,0.928361503
4,8,5,3,3,-15,0.928361503
4,8,5,3,3,-14,0.928361503
4,8,5,3,3,-13,0.928361503
4,8,5,3,3,-12,0.928361503
4,8,5,3,3,-11,0.928361503
4,8,5,3,3,-10,0.928361503
4,8,5,3,3,-9,0.928361503
4,8,5,3,3,-8,0.928361503
4,8,5,3,3,-7,0.928361503
4,8,5,3,3,-6,0.928361503
4,8,5,3,3,-5,0.928361503
4,8,5,3,3,-4,0.928361503
4,8,5,3,3,-3,0.928361503
4,8,5,3,3,-2,0.928361503
4,8,5,3,3,-1,0.928361503
4,8,5,3,4,-26,0.835525352
4,8,5,3,4,-25,0.835525352
4,8,5,3,4,-24,0.835525352
4,8,5,3,4,-23,0.835525352
4,8,5,3,4,-21,0.835525352
4,8,5,3,4,-19,0.928361503
4,8,5,3,4,-16,0.928361503
4,8,5,3,4,-14,0.928361503
4,8,5,3,4,-13,0.928361503
4,8,5,3,4,-12,0.928361503
4,8,5,3,4,-11,0.928361503
4,8,5,3,4,-10,0.928361503
4,8,5,3,4,-9,0.928361503
4,8,5,3,4,-8,0.928361503
4,8,5,3,4,-7,0.928361503
4,8,5,3,4,-6,0.928361503
4,8,5,3,4,-5,0.928361503
4,8,5,3,4,-4,0.928361503
4,8,5,3,4,-3,0.928361503
4,8,5,3,4,-2,0.928361503
4,8,5,3,4,-1,0.928361503
4,8,5,3,5,-15,0.928361503
4,8,5,3,5,-4,0.928361503
4,8,5,3,5,-3,0.928361503
4,8,5,3,5,-1,0.928361503
4,8,5,3,6,-24,0.835525352
4,8,5,3,6,-21,0.835525352
4,8,5,3,6,-18,0.928361503
4,8,5,3,6,-17,0.928361503
4,8,5,3,6,-16,0.928361503
4,8,5,3,6,-15,0.928361503
4,8,5,3,9,-19,0.843281172
4,8,5,3,9,-18,0.843281172
4,8,5,3,9,-17,0.843281172
4,8,5,3,9,-16,0.843281172
4,8,5,3,9,-15,0.843281172
4,8,5,3,9,-14,0.843281172
4,8,5,3,9,-13,0.843281172
4,8,5,3,9,-12,0.843281172
4,8,5,3,9,-11,0.843281172
4,8,5,3,9,-10,0.843281172
4,8,5,3,9,-9,0.843281172
4,8,5,3,9,-8,0.843281172
4,8,5,3,9,-7,0.843281172
4,8,5,3,9,-6,0.843281172
4,8,5,3,9,-5,0.843281172
4,8,5,3,9,-4,0.843281172
4,8,5,3,9,-3,0.843281172
4,8,5,3,9,-2,0.843281172
4,8,5,3,9,-1,0.843281172
4,8,5,3,10,-18,0.827259505
4,8,5,3,10,-14,0.827259505
4,8,5,3,10,-13,0.827259505
4,8,5,3,10,-12,0.827259505
4,8,5,3,10,-10,0.827259505
4,8,5,3,10,-9,0.827259505
4,8,5,3,10,-8,0.827259505
4,8,5,3,10,-5,0.827259505
4,8,5,3,10,-4,0.827259505
4,8,5,3,10,-3,0.827259505
4,8,5,3,10,-1,0.827259505
4,8,5,4,1,-25,0.835525352
4,8,5,4,1,-21,0.835525352
4,8,5,4,1,-20,0.835525352
4,8,5,4,1,-19,0.928361503
4,8,5,4,1,-18,0.928361503
4,8,5,4,1,-17,0.928361503
4,8,5,4,1,-16,0.928361503
4,8,5,4,1,-15,0.928361503
4,8,5,4,1,-14,0.928361503
4,8,5,4,1,-13,0.928361503
4,8,5,4,1,-12,0.928361503
4,8,5,4,1,-11,0.928361503
4,8,5,4,1,-10,0.928361503
4,8,5,4,1,-9,0.928361503
4,8,5,4,1,-8,0.928361503
4,8,5,4,1,-7,0.928361503
4,8,5,4,1,-5,0.928361503
4,8,5,4,1,-4,0.928361503
4,8,5,4,1,-3,0.928361503
4,8,5,4,1,-2,0.928361503
4,8,5,4,1,-1,0.928361503
4,8,5,4,3,-30,0.835525352
4,8,5,4,3,-26,0.835525352
4,8,5,4,3,-25,0.835525352
4,8,5,4,3,-24,0.835525352
4,8,5,4,3,-22,0.835525352
4,8,5,4,3,-21,0.835525352
4,8,5,4,3,-20,0.835525352
4,8,5,4,3,-19,0.928361503
4,8,5,4,3,-18,0.928361503
4,8,5,4,3,-17,0.928361503
4,8,5,4,3,-16,0.928361503
4,8,5,4,3,-15,0.928361503
4,8,5,4,3,-14,0.928361503
4,8,5,4,3,-13,0.928361503
4,8,5,4,3,-12,0.928361503
4,8,5,4,3,-11,0.928361503
4,8,5,4,3,-10,0.928361503
4,8,5,4,3,-9,0.928361503
4,8,5,4,3,-8,0.928361503
4,8,5,4,3,-7,0.928361503
4,8,5,4,3,-6,0.928361503
4,8,5,4,3,-5,0.928361503
4,8,5,4,3,-3,0.928361503
4,8,5,4,3,-2,0.928361503
4,8,5,4,3,-1,0.928361503
4,8,5,4,4,-30,0.835525352
4,8,5,4,4,-24,0.835525352
4,8,5,4,4,-23,0.835525352
4,8,5,4,4,-19,0.928361503
4,8,5,4,4,-18,0.928361503
4,8,5,4,4,-17,0.928361503
4,8,5,4,4,-16,0.928361503
4,8,5,4,4,-15,0.928361503
4,8,5,4,4,-14,0.928361503
4,8,5,4,4,-12,0.928361503
4,8,5,4,4,-11,0.928361503
4,8,5,4,4,-10,0.928361503
4,8,5,4,4,-9,0.928361503
4,8,5,4,4,-5,0.928361503
4,8,5,4,4,-3,0.928361503
4,8,5,4,4,-2,0.928361503
4,8,5,4,5,-18,0.928361503
4,8,5,4,5,-17,0.928361503
4,8,5,4,5,-8,0.928361503
4,8,5,4,6,-28,0.835525352
4,8,5,4,6,-19,0.928361503
4,8,5,4,6,-16,0.928361503
4,8,5,4,6,-9,0.928361503
4,8,5,4,6,-5,0.928361503
4,8,5,4,9,-19,0.842648912
4,8,5,4,9,-17,0.842648912
4,8,5,4,9,-16,0.842648912
4,8,5,4,9,-15,0.842648912
4,8,5,4,9,-14,0.842648912
4,8,5,4,9,-13,0.842648912
4,8,5,4,9,-12,0.842648912
4,8,5,4,9,-11,0.842648912
4,8,5,4,9,-10,0.842648912
4,8,5,4,9,-9,0.842648912
4,8,5,4,9,-8,0.842648912
4,8,5,4,9,-7,0.842648912
4,8,5,4,9,-4,0.842648912
4,8,5,4,9,-3,0.842648912
4,8,5,4,9,-2,0.842648912
4,8,5,4,9,-1,0.842648912
4,8,5,4,10,-11,0.827259505
4,8,5,4,10,-9,0.827259505
4,8,5,4,10,-8,0.827259505
4,8,5,4,10,-6,0.827259505
4,8,5,4,10,-4,0.827259505
4,8,5,4,10,-1,0.827259505
4,8,6,1,1,-30,0.835525352
4,8,6,1,1,-29,0.835525352
4,8,6,1,1,-27,0.835525352
4,8,6,1,1,-26,0.835525352
4,8,6,1,1,-25,0.835525352
4,8,6,1,1,-24,0.835525352
4,8,6,1,1,-23,0.835525352
4,8,6,1,1,-22,0.835525352
4,8,6,1,1,-21,0.835525352
4,8,6,1,1,-20,0.835525352
4,8,6,1,1,-19,0.928361503
4,8,6,1,1,-18,0.928361503
4,8,6,1,1,-17,0.928361503
4,8,6,1,1,-16,0.928361503
4,8,6,1,1,-15,0.928361503
4,8,6,1,1,-14,0.928361503
4,8,6,1,1,-13,0.928361503
4,8,6,1,1,-12,0.928361503
4,8,6,1,1,-11,0.928361503
4,8,6,1,1,-10,0.928361503
4,8,6,1,1,-9,0.928361503
4,8,6,1,1,-8,0.928361503
4,8,6,1,1,-6,0.928361503
4,8,6,1,1,-5,0.928361503
4,8,6,1,1,-4,0.928361503
4,8,6,1,1,-3,0.928361503
4,8,6,1,1,-2,0.928361503
4,8,6,1,1,-1,0.928361503
4,8,6,1,3,-30,0.835525352
4,8,6,1,3,-29,0.835525352
4,8,6,1,3,-28,0.835525352
4,8,6,1,3,-27,0.835525352
4,8,6,1,3,-26,0.835525352
4,8,6,1,3,-25,0.835525352
4,8,6,1,3,-24,0.835525352
4,8,6,1,3,-23,0.835525352
4,8,6,1,3,-22,0.835525352
4,8,6,1,3,-21,0.835525352
4,8,6,1,3,-20,0.835525352
4,8,6,1,3,-19,0.928361503
4,8,6,1,3,-18,0.928361503
4,8,6,1,3,-17,0.928361503
4,8,6,1,3,-16,0.928361503
4,8,6,1,3,-15,0.928361503
4,8,6,1,3,-14,0.928361503
4,8,6,1,3,-13,0.928361503
4,8,6,1,3,-12,0.928361503
4,8,6,1,3,-11,0.928361503
4,8,6,1,3,-10,0.928361503
4,8,6,1,3,-9,0.928361503
4,8,6,1,3,-8,0.928361503
4,8,6,1,3,-7,0.928361503
4,8,6,1,3,-6,0.928361503
4,8,6,1,3,-5,0.928361503
4,8,6,1,3,-4,0.928361503
4,8,6,1,3,-3,0.928361503
4,8,6,1,3,-2,0.928361503
4,8,6,1,4,-30,0.835525352
4,8,6,1,4,-29,0.835525352
4,8,6,1,4,-26,0.835525352
4,8,6,1,4,-25,0.835525352
4,8,6,1,4,-24,0.835525352
4,8,6,1,4,-23,0.835525352
4,8,6,1,4,-21,0.835525352
4,8,6,1,4,-20,0.835525352
4,8,6,1,4,-19,0.928361503
4,8,6,1,4,-18,0.928361503
4,8,6,1,4,-17,0.928361503
4,8,6,1,4,-16,0.928361503
4,8,6,1,4,-15,0.928361503
4,8,6,1,4,-14,0.928361503
4,8,6,1,4,-12,0.928361503
4,8,6,1,4,-11,0.928361503
4,8,6,1,4,-10,0.928361503
4,8,6,1,4,-9,0.928361503
4,8,6,1,4,-8,0.928361503
4,8,6,1,4,-6,0.928361503
4,8,6,1,4,-4,0.928361503
4,8,6,1,4,-3,0.928361503
4,8,6,1,4,-2,0.928361503
4,8,6,1,5,-30,0.835525352
4,8,6,1,5,-27,0.835525352
4,8,6,1,5,-26,0.835525352
4,8,6,1,5,-25,0.835525352
4,8,6,1,5,-24,0.835525352
4,8,6,1,5,-20,0.835525352
4,8,6,1,5,-19,0.928361503
4,8,6,1,5,-18,0.928361503
4,8,6,1,5,-17,0.928361503
4,8,6,1,5,-16,0.928361503
4,8,6,1,5,-13,0.928361503
4,8,6,1,5,-10,0.928361503
4,8,6,1,5,-9,0.928361503
4,8,6,1,5,-6,0.928361503
4,8,6,1,5,-3,0.928361503
4,8,6,1,6,-27,0.835525352
4,8,6,1,6,-26,0.835525352
4,8,6,1,6,-23,0.835525352
4,8,6,1,6,-22,0.835525352
4,8,6,1,6,-18,0.928361503
4,8,6,1,6,-16,0.928361503
4,8,6,1,6,-15,0.928361503
4,8,6,1,6,-14,0.928361503
4,8,6,1,6,-12,0.928361503
4,8,6,1,6,-10,0.928361503
4,8,6,1,6,-2,0.928361503
4,8,6,1,9,-20,0.47792597
4,8,6,1,9,-19,0.531028855
4,8,6,1,9,-18,0.531028855
4,8,6,1,9,-17,0.531028855
4,8,6,1,9,-16,0.531028855
4,8,6,1,9,-15,0.531028855
4,8,6,1,9,-14,0.531028855
4,8,6,1,9,-13,0.531028855
4,8,6,1,9,-12,0.531028855
4,8,6,1,9,-11,0.531028855
4,8,6,1,9,-10,0.531028855
4,8,6,1,9,-9,0.531028855
4,8,6,1,9,-8,0.531028855
4,8,6,1,9,-7,0.531028855
4,8,6,1,9,-6,0.531028855
4,8,6,1,9,-5,0.531028855
4,8,6,1,9,-4,0.531028855
4,8,6,1,9,-3,0.531028855
4,8,6,1,9,-2,0.531028855
4,8,6,1,9,-1,0.531028855
4,8,6,1,10,-19,0.521056135
4,8,6,1,10,-10,0.521056135
4,8,6,1,10,-9,0.521056135
4,8,6,1,10,-7,0.521056135
4,8,6,1,10,-3,0.521056135
4,8,6,1,10,-1,0.521056135
4,8,6,2,1,-30,0.835525352
4,8,6,2,1,-29,0.835525352
4,8,6,2,1,-28,0.835525352
4,8,6,2,1,-27,0.835525352
4,8,6,2,1,-26,0.835525352
4,8,6,2,1,-25,0.835525352
4,8,6,2,1,-24,0.835525352
4,8,6,2,1,-23,0.835525352
4,8,6,2,1,-22,0.835525352
4,8,6,2,1,-21,0.835525352
4,8,6,2,1,-20,0.835525352
4,8,6,2,1,-19,0.928361503
4,8,6,2,1,-18,0.928361503
4,8,6,2,1,-17,0.928361503
4,8,6,2,1,-16,0.928361503
4,8,6,2,1,-15,0.928361503
4,8,6,2,1,-14,0.928361503
4,8,6,2,1,-13,0.928361503
4,8,6,2,1,-12,0.928361503
4,8,6,2,1,-11,0.928361503
4,8,6,2,1,-8,0.928361503
4,8,6,2,1,-7,0.928361503
4,8,6,2,1,-6,0.928361503
4,8,6,2,1,-4,0.928361503
4,8,6,2,1,-3,0.928361503
4,8,6,2,1,-2,0.928361503
4,8,6,2,1,-1,0.928361503
4,8,6,2,3,-30,0.835525352
4,8,6,2,3,-29,0.835525352
4,8,6,2,3,-28,0.835525352
4,8,6,2,3,-27,0.835525352
4,8,6,2,3,-26,0.835525352
4,8,6,2,3,-25,0.835525352
4,8,6,2,3,-24,0.835525352
4,8,6,2,3,-23,0.835525352
4,8,6,2,3,-22,0.835525352
4,8,6,2,3,-21,0.835525352
4,8,6,2,3,-20,0.835525352
4,8,6,2,3,-19,0.928361503
4,8,6,2,3,-18,0.928361503
4,8,6,2,3,-17,0.928361503
4,8,6,2,3,-16,0.928361503
4,8,6,2,3,-15,0.928361503
4,8,6,2,3,-14,0.928361503
4,8,6,2,3,-13,0.928361503
4,8,6,2,3,-12,0.928361503
4,8,6,2,3,-11,0.928361503
4,8,6,2,3,-10,0.928361503
4,8,6,2,3,-9,0.928361503
4,8,6,2,3,-8,0.928361503
4,8,6,2,3,-7,0.928361503
4,8,6,2,3,-6,0.928361503
4,8,6,2,3,-5,0.928361503
4,8,6,2,3,-4,0.928361503
4,8,6,2,3,-2,0.928361503
4,8,6,2,3,-1,0.928361503
4,8,6,2,4,-27,0.835525352
4,8,6,2,4,-25,0.835525352
4,8,6,2,4,-24,0.835525352
4,8,6,2,4,-23,0.835525352
4,8,6,2,4,-22,0.835525352
4,8,6,2,4,-21,0.835525352
4,8,6,2,4,-20,0.835525352
4,8,6,2,4,-19,0.928361503
4,8,6,2,4,-17,0.928361503
4,8,6,2,4,-16,0.928361503
4,8,6,2,4,-15,0.928361503
4,8,6,2,4,-14,0.928361503
4,8,6,2,4,-12,0.928361503
4,8,6,2,4,-11,0.928361503
4,8,6,2,4,-7,0.928361503
4,8,6,2,4,-6,0.928361503
4,8,6,2,4,-3,0.928361503
4,8,6,2,4,-2,0.928361503
4,8,6,2,5,-29,0.835525352
4,8,6,2,5,-8,0.928361503
4,8,6,2,5,-4,0.928361503
4,8,6,2,5,-2,0.928361503
4,8,6,2,6,-18,0.928361503
4,8,6,2,6,-11,0.928361503
4,8,6,2,6,-9,0.928361503
4,8,6,2,6,-8,0.928361503
4,8,6,2,9,-20,0.477767144
4,8,6,2,9,-19,0.530852383
4,8,6,2,9,-18,0.530852383
4,8,6,2,9,-17,0.530852383
4,8,6,2,9,-16,0.530852383
4,8,6,2,9,-15,0.530852383
4,8,6,2,9,-14,0.530852383
4,8,6,2,9,-13,0.530852383
4,8,6,2,9,-12,0.530852383
4,8,6,2,9,-11,0.530852383
4,8,6,2,9,-10,0.530852383
4,8,6,2,9,-9,0.530852383
4,8,6,2,9,-8,0.530852383
4,8,6,2,9,-7,0.530852383
4,8,6,2,9,-6,0.530852383
4,8,6,2,9,-5,0.530852383
4,8,6,2,9,-4,0.530852383
4,8,6,2,9,-3,0.530852383
4,8,6,2,9,-2,0.530852383
4,8,6,2,9,-1,0.530852383
4,8,6,2,10,-12,0.521056135
4,8,6,2,10,-9,0.521056135
4,8,6,2,10,-3,0.521056135
4,8,6,3,1,-30,0.835525352
4,8,6,3,1,-28,0.835525352
4,8,6,3,1,-27,0.835525352
4,8,6,3,1,-25,0.835525352
4,8,6,3,1,-24,0.835525352
4,8,6,3,1,-23,0.835525352
4,8,6,3,1,-21,0.835525352
4,8,6,3,1,-20,0.835525352
4,8,6,3,1,-11,0.928361503
4,8,6,3,1,-9,0.928361503
4,8,6,3,1,-8,0.928361503
4,8,6,3,1,-4,0.928361503
4,8,6,3,1,-3,0.928361503
4,8,6,3,1,-2,0.928361503
4,8,6,3,3,-30,0.835525352
4,8,6,3,3,-29,0.835525352
4,8,6,3,3,-25,0.835525352
4,8,6,3,3,-21,0.835525352
4,8,6,3,3,-19,0.928361503
4,8,6,3,3,-15,0.928361503
4,8,6,3,3,-13,0.928361503
4,8,6,3,3,-10,0.928361503
4,8,6,3,3,-9,0.928361503
4,8,6,3,4,-30,0.835525352
4,8,6,3,4,-4,0.928361503
4,8,6,3,9,-20,0.477839429
4,8,6,3,9,-19,0.530932699
4,8,6,3,9,-18,0.530932699
4,8,6,3,9,-17,0.530932699
4,8,6,3,9,-16,0.530932699
4,8,6,3,9,-15,0.530932699
4,8,6,3,9,-14,0.530932699
4,8,6,3,9,-13,0.530932699
4,8,6,3,9,-12,0.530932699
4,8,6,3,9,-11,0.530932699
4,8,6,3,9,-10,0.530932699
4,8,6,3,9,-9,0.530932699
4,8,6,3,9,-8,0.530932699
4,8,6,3,9,-7,0.530932699
4,8,6,3,9,-6,0.530932699
4,8,6,3,9,-5,0.530932699
4,8,6,3,9,-4,0.530932699
4,8,6,3,9,-3,0.530932699
4,8,6,3,9,-2,0.530932699
4,8,6,3,9,-1,0.530932699
4,8,6,3,10,-20,0.468950522
4,8,6,4,1,-28,0.835525352
4,8,6,4,1,-25,0.835525352
4,8,6,4,1,-23,0.835525352
4,8,6,4,1,-21,0.835525352
4,8,6,4,1,-18,0.928361503
4,8,6,4,1,-15,0.928361503
4,8,6,4,1,-11,0.928361503
4,8,6,4,1,-7,0.928361503
4,8,6,4,1,-4,0.928361503
4,8,6,4,1,-3,0.928361503
4,8,6,4,1,-2,0.928361503
4,8,6,4,3,-30,0.835525352
4,8,6,4,3,-18,0.928361503
4,8,6,4,3,-17,0.928361503
4,8,6,4,3,-14,0.928361503
4,8,6,4,3,-12,0.928361503
4,8,6,4,3,-11,0.928361503
4,8,6,4,3,-10,0.928361503
4,8,6,4,4,-18,0.928361503
4,8,6,4,5,-30,0.835525352
4,8,6,4,9,-20,0.477812959
4,8,6,4,9,-19,0.530903288
4,8,6,4,9,-18,0.530903288
4,8,6,4,9,-17,0.530903288
4,8,6,4,9,-16,0.530903288
4,8,6,4,9,-15,0.530903288
4,8,6,4,9,-14,0.530903288
4,8,6,4,9,-13,0.530903288
4,8,6,4,9,-12,0.530903288
4,8,6,4,9,-11,0.530903288
4,8,6,4,9,-10,0.530903288
4,8,6,4,9,-9,0.530903288
4,8,6,4,9,-8,0.530903288
4,8,6,4,9,-7,0.530903288
4,8,6,4,9,-6,0.530903288
4,8,6,4,9,-5,0.530903288
4,8,6,4,9,-4,0.530903288
4,8,6,4,9,-3,0.530903288
4,8,6,4,9,-2,0.530903288
4,8,6,4,9,-1,0.530903288
4,8,6,4,10,-12,0.521056135
4,8,6,4,10,-9,0.521056135
4,8,6,4,10,-8,0.521056135
4,8,6,4,10,-6,0.521056135
4,8,6,4,10,-3,0.521056135
4,8,6,4,10,-1,0.521056135
4,8,7,1,1,-30,0.835525352
4,8,7,1,1,-28,0.835525352
4,8,7,1,1,-27,0.835525352
4,8,7,1,1,-26,0.835525352
4,8,7,1,1,-24,0.835525352
4,8,7,1,1,-23,0.835525352
4,8,7,1,1,-22,0.835525352
4,8,7,1,1,-21,0.835525352
4,8,7,1,1,-20,0.835525352
4,8,7,1,1,-18,0.928361503
4,8,7,1,1,-17,0.928361503
4,8,7,1,1,-16,0.928361503
4,8,7,1,1,-15,0.928361503
