PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,SUPERFICIE
4,8,5,3,1,-25,38.45
4,8,5,3,1,-24,19.5
4,8,5,3,1,-23,12.61
4,8,5,3,1,-22,26.19
4,8,5,3,1,-21,10.44
4,8,5,3,1,-19,18.91
4,8,5,3,1,-18,141.49
4,8,5,3,1,-17,288.93
4,8,5,3,1,-16,184
4,8,5,3,1,-15,398.23
4,8,5,3,1,-14,83.72
4,8,5,3,1,-13,104.4
4,8,5,3,1,-12,143.17
4,8,5,3,1,-11,130.94
4,8,5,3,1,-10,88.38
4,8,5,3,1,-9,111.19
4,8,5,3,1,-8,82.61
4,8,5,3,1,-7,43.7
4,8,5,3,1,-6,49.6
4,8,5,3,1,-5,60.69
4,8,5,3,1,-4,92.78
4,8,5,3,1,-3,69.13
4,8,5,3,1,-2,110.35
4,8,5,3,1,-1,43.38
4,8,5,3,3,-30,216.9
4,8,5,3,3,-29,24.72
4,8,5,3,3,-28,3.14
4,8,5,3,3,-27,19.87
4,8,5,3,3,-26,149.89
4,8,5,3,3,-25,98.24
4,8,5,3,3,-24,90.21
4,8,5,3,3,-23,44.97
4,8,5,3,3,-22,52.64
4,8,5,3,3,-21,146.25
4,8,5,3,3,-19,41.74
4,8,5,3,3,-18,73.12
4,8,5,3,3,-17,51.33
4,8,5,3,3,-16,179.06
4,8,5,3,3,-15,34.09
4,8,5,3,3,-14,94.85
4,8,5,3,3,-13,268.73
4,8,5,3,3,-12,140.81
4,8,5,3,3,-11,98.35
4,8,5,3,3,-10,101.34
4,8,5,3,3,-9,156.13
4,8,5,3,3,-8,62.58
4,8,5,3,3,-7,16.87
4,8,5,3,3,-6,171.31
4,8,5,3,3,-5,69.29
4,8,5,3,3,-4,211.13
4,8,5,3,3,-3,396.87
4,8,5,3,3,-2,39.14
4,8,5,3,3,-1,62.2
4,8,5,3,4,-26,4.14
4,8,5,3,4,-25,10.9
4,8,5,3,4,-24,49.38
4,8,5,3,4,-23,3.94
4,8,5,3,4,-21,65.98
4,8,5,3,4,-19,108.85
4,8,5,3,4,-16,31.99
4,8,5,3,4,-14,115.85
4,8,5,3,4,-13,5.06
4,8,5,3,4,-12,55.92
4,8,5,3,4,-11,29.03
4,8,5,3,4,-10,103.25
4,8,5,3,4,-9,118.95
4,8,5,3,4,-8,131.52
4,8,5,3,4,-7,55.87
4,8,5,3,4,-6,7.48
4,8,5,3,4,-5,4.15
4,8,5,3,4,-4,29.17
4,8,5,3,4,-3,84.1
4,8,5,3,4,-2,32.48
4,8,5,3,4,-1,2.91
4,8,5,3,5,-15,7.14
4,8,5,3,5,-4,4.06
4,8,5,3,5,-3,9.43
4,8,5,3,5,-1,11.36
4,8,5,3,6,-24,1.4
4,8,5,3,6,-21,6.18
4,8,5,3,6,-18,22.42
4,8,5,3,6,-17,21.01
4,8,5,3,6,-16,8.47
4,8,5,3,6,-15,52.89
4,8,5,3,9,-19,16.17
4,8,5,3,9,-18,39.51
4,8,5,3,9,-17,2.14
4,8,5,3,9,-16,32.3
4,8,5,3,9,-15,60.64
4,8,5,3,9,-14,50.87
4,8,5,3,9,-13,65.84
4,8,5,3,9,-12,115.48
4,8,5,3,9,-11,78.94
4,8,5,3,9,-10,69.55
4,8,5,3,9,-9,66.47
4,8,5,3,9,-8,24.75
4,8,5,3,9,-7,20.97
4,8,5,3,9,-6,10.38
4,8,5,3,9,-5,78.4
4,8,5,3,9,-4,65.27
4,8,5,3,9,-3,17.18
4,8,5,3,9,-2,111.4
4,8,5,3,9,-1,72.74
4,8,5,3,10,-18,1.88
4,8,5,3,10,-14,31.28
4,8,5,3,10,-13,13.4
4,8,5,3,10,-12,3.13
4,8,5,3,10,-10,18.98
4,8,5,3,10,-9,5.41
4,8,5,3,10,-8,4.44
4,8,5,3,10,-5,9.86
4,8,5,3,10,-4,22.09
4,8,5,3,10,-3,32.11
4,8,5,3,10,-1,7.85
4,8,5,4,1,-25,25.66
4,8,5,4,1,-21,2.02
4,8,5,4,1,-20,2.19
4,8,5,4,1,-19,5.77
4,8,5,4,1,-18,150.74
4,8,5,4,1,-17,20.53
4,8,5,4,1,-16,49
4,8,5,4,1,-15,46.34
4,8,5,4,1,-14,85.32
4,8,5,4,1,-13,10.96
4,8,5,4,1,-12,18.82
4,8,5,4,1,-11,129.73
4,8,5,4,1,-10,15.38
4,8,5,4,1,-9,16.22
4,8,5,4,1,-8,7.49
4,8,5,4,1,-7,1.73
4,8,5,4,1,-5,92.76
4,8,5,4,1,-4,7.62
4,8,5,4,1,-3,32.75
4,8,5,4,1,-2,76.82
4,8,5,4,1,-1,18.12
4,8,5,4,3,-30,1.78
4,8,5,4,3,-26,7.36
4,8,5,4,3,-25,2.79
4,8,5,4,3,-24,13.51
4,8,5,4,3,-22,5.5
4,8,5,4,3,-21,23.63
4,8,5,4,3,-20,3.53
4,8,5,4,3,-19,5.41
4,8,5,4,3,-18,37.73
4,8,5,4,3,-17,82.4
4,8,5,4,3,-16,207.5
4,8,5,4,3,-15,88.22
4,8,5,4,3,-14,160.9
4,8,5,4,3,-13,42.2
4,8,5,4,3,-12,146.94
4,8,5,4,3,-11,48.85
4,8,5,4,3,-10,16.78
4,8,5,4,3,-9,49.51
4,8,5,4,3,-8,28.6
4,8,5,4,3,-7,19.24
4,8,5,4,3,-6,17.72
4,8,5,4,3,-5,9.85
4,8,5,4,3,-3,13.52
4,8,5,4,3,-2,11.85
4,8,5,4,3,-1,27.68
4,8,5,4,4,-30,1.63
4,8,5,4,4,-24,30.56
4,8,5,4,4,-23,1.32
4,8,5,4,4,-19,14.06
4,8,5,4,4,-18,15.41
4,8,5,4,4,-17,17.45
4,8,5,4,4,-16,23.53
4,8,5,4,4,-15,3.95
4,8,5,4,4,-14,7.56
4,8,5,4,4,-12,28.34
4,8,5,4,4,-11,9.92
4,8,5,4,4,-10,219.41
4,8,5,4,4,-9,18.45
4,8,5,4,4,-5,13.18
4,8,5,4,4,-3,7.44
4,8,5,4,4,-2,24.22
4,8,5,4,5,-18,8.04
4,8,5,4,5,-17,6.72
4,8,5,4,5,-8,5.27
4,8,5,4,6,-28,12.38
4,8,5,4,6,-19,21.7
4,8,5,4,6,-16,7.11
4,8,5,4,6,-9,13.09
4,8,5,4,6,-5,28.83
4,8,5,4,9,-19,9.13
4,8,5,4,9,-17,19.81
4,8,5,4,9,-16,8.16
4,8,5,4,9,-15,133.97
4,8,5,4,9,-14,25.03
4,8,5,4,9,-13,12.59
4,8,5,4,9,-12,38.96
4,8,5,4,9,-11,23.58
4,8,5,4,9,-10,33.69
4,8,5,4,9,-9,47.75
4,8,5,4,9,-8,4.34
4,8,5,4,9,-7,46.74
4,8,5,4,9,-4,42.67
4,8,5,4,9,-3,43.14
4,8,5,4,9,-2,26.62
4,8,5,4,9,-1,17.28
4,8,5,4,10,-11,10.56
4,8,5,4,10,-9,14.75
4,8,5,4,10,-8,17.54
4,8,5,4,10,-6,2.15
4,8,5,4,10,-4,17.68
4,8,5,4,10,-1,20.82
4,8,6,1,1,-30,16.26
4,8,6,1,1,-29,10.91
4,8,6,1,1,-27,4.3
4,8,6,1,1,-26,45.65
4,8,6,1,1,-25,49.61
4,8,6,1,1,-24,25.82
4,8,6,1,1,-23,42.57
4,8,6,1,1,-22,1.01
4,8,6,1,1,-21,30.85
4,8,6,1,1,-20,34.23
4,8,6,1,1,-19,6.05
4,8,6,1,1,-18,12.08
4,8,6,1,1,-17,71.97
4,8,6,1,1,-16,63.31
4,8,6,1,1,-15,42.62
4,8,6,1,1,-14,35.67
4,8,6,1,1,-13,12.53
4,8,6,1,1,-12,16.42
4,8,6,1,1,-11,26.86
4,8,6,1,1,-10,12.97
4,8,6,1,1,-9,40.62
4,8,6,1,1,-8,53.38
4,8,6,1,1,-6,2.36
4,8,6,1,1,-5,65.58
4,8,6,1,1,-4,10.75
4,8,6,1,1,-3,78.54
4,8,6,1,1,-2,37.96
4,8,6,1,1,-1,4.51
4,8,6,1,3,-30,74.28
4,8,6,1,3,-29,5.27
4,8,6,1,3,-28,7.22
4,8,6,1,3,-27,4.91
4,8,6,1,3,-26,7.23
4,8,6,1,3,-25,32.82
4,8,6,1,3,-24,43.44
4,8,6,1,3,-23,128.07
4,8,6,1,3,-22,14.53
4,8,6,1,3,-21,95.33
4,8,6,1,3,-20,2.78
4,8,6,1,3,-19,16.26
4,8,6,1,3,-18,17.93
4,8,6,1,3,-17,19.49
4,8,6,1,3,-16,77.94
4,8,6,1,3,-15,96.36
4,8,6,1,3,-14,98.1
4,8,6,1,3,-13,38.36
4,8,6,1,3,-12,10.62
4,8,6,1,3,-11,54.28
4,8,6,1,3,-10,25.53
4,8,6,1,3,-9,5.47
4,8,6,1,3,-8,9.29
4,8,6,1,3,-7,23.8
4,8,6,1,3,-6,66.66
4,8,6,1,3,-5,52.41
4,8,6,1,3,-4,75.31
4,8,6,1,3,-3,21.39
4,8,6,1,3,-2,10.43
4,8,6,1,4,-30,25.55
4,8,6,1,4,-29,4.43
4,8,6,1,4,-26,7.18
4,8,6,1,4,-25,17.48
4,8,6,1,4,-24,3.74
4,8,6,1,4,-23,46.99
4,8,6,1,4,-21,15.02
4,8,6,1,4,-20,9.73
4,8,6,1,4,-19,43.8
4,8,6,1,4,-18,5.74
4,8,6,1,4,-17,15.47
4,8,6,1,4,-16,51.66
4,8,6,1,4,-15,26.13
4,8,6,1,4,-14,12.02
4,8,6,1,4,-12,36.38
4,8,6,1,4,-11,2.55
4,8,6,1,4,-10,12.82
4,8,6,1,4,-9,58.86
4,8,6,1,4,-8,4.7
4,8,6,1,4,-6,4.77
4,8,6,1,4,-4,45.05
4,8,6,1,4,-3,60.44
4,8,6,1,4,-2,20.34
4,8,6,1,5,-30,3.59
4,8,6,1,5,-27,12.45
4,8,6,1,5,-26,8.13
4,8,6,1,5,-25,3.01
4,8,6,1,5,-24,4.01
4,8,6,1,5,-20,9.97
4,8,6,1,5,-19,16.52
4,8,6,1,5,-18,32.25
4,8,6,1,5,-17,1.65
4,8,6,1,5,-16,18.22
4,8,6,1,5,-13,22.29
4,8,6,1,5,-10,3.81
4,8,6,1,5,-9,24.22
4,8,6,1,5,-6,10.87
4,8,6,1,5,-3,13.63
4,8,6,1,6,-27,4.53
4,8,6,1,6,-26,11.11
4,8,6,1,6,-23,6.81
4,8,6,1,6,-22,1.79
4,8,6,1,6,-18,4.79
4,8,6,1,6,-16,20.99
4,8,6,1,6,-15,12.42
4,8,6,1,6,-14,43.52
4,8,6,1,6,-12,16.41
4,8,6,1,6,-10,38.38
4,8,6,1,6,-2,4.26
4,8,6,1,9,-20,803.6
4,8,6,1,9,-19,265.46
4,8,6,1,9,-18,283.26
4,8,6,1,9,-17,264.31
4,8,6,1,9,-16,308.29
4,8,6,1,9,-15,336.05
4,8,6,1,9,-14,328.41
4,8,6,1,9,-13,311.22
4,8,6,1,9,-12,411.94
4,8,6,1,9,-11,236.27
4,8,6,1,9,-10,373.99
4,8,6,1,9,-9,498.08
4,8,6,1,9,-8,602.47
4,8,6,1,9,-7,268.86
4,8,6,1,9,-6,531.7
4,8,6,1,9,-5,253.68
4,8,6,1,9,-4,270.91
4,8,6,1,9,-3,561.52
4,8,6,1,9,-2,636.64
4,8,6,1,9,-1,197.69
4,8,6,1,10,-19,1.31
4,8,6,1,10,-10,7.89
4,8,6,1,10,-9,18.32
4,8,6,1,10,-7,14.49
4,8,6,1,10,-3,5.31
4,8,6,1,10,-1,6.11
4,8,6,2,1,-30,203.56
4,8,6,2,1,-29,6.61
4,8,6,2,1,-28,28.89
4,8,6,2,1,-27,100.35
4,8,6,2,1,-26,25.29
4,8,6,2,1,-25,7.13
4,8,6,2,1,-24,64.35
4,8,6,2,1,-23,1.98
4,8,6,2,1,-22,35.15
4,8,6,2,1,-21,11.32
4,8,6,2,1,-20,23.21
4,8,6,2,1,-19,21.53
4,8,6,2,1,-18,5.71
4,8,6,2,1,-17,55.6
4,8,6,2,1,-16,80.59
4,8,6,2,1,-15,50.83
4,8,6,2,1,-14,16.29
4,8,6,2,1,-13,13.46
4,8,6,2,1,-12,13.63
4,8,6,2,1,-11,8.03
4,8,6,2,1,-8,14.57
4,8,6,2,1,-7,65.67
4,8,6,2,1,-6,1.66
4,8,6,2,1,-4,58.38
4,8,6,2,1,-3,4.32
4,8,6,2,1,-2,2.19
4,8,6,2,1,-1,38.72
4,8,6,2,3,-30,230.12
4,8,6,2,3,-29,71.01
4,8,6,2,3,-28,68.41
4,8,6,2,3,-27,28.59
4,8,6,2,3,-26,23.69
4,8,6,2,3,-25,42.07
4,8,6,2,3,-24,75.96
4,8,6,2,3,-23,22.13
4,8,6,2,3,-22,13.88
4,8,6,2,3,-21,46.28
4,8,6,2,3,-20,26.8
4,8,6,2,3,-19,57.22
4,8,6,2,3,-18,8.73
4,8,6,2,3,-17,7.88
4,8,6,2,3,-16,54.73
4,8,6,2,3,-15,21.4
4,8,6,2,3,-14,40.06
4,8,6,2,3,-13,5.43
4,8,6,2,3,-12,3.24
4,8,6,2,3,-11,15.06
4,8,6,2,3,-10,15.41
4,8,6,2,3,-9,49.03
4,8,6,2,3,-8,11.95
4,8,6,2,3,-7,71.16
4,8,6,2,3,-6,44.98
4,8,6,2,3,-5,49.24
4,8,6,2,3,-4,26.17
4,8,6,2,3,-2,21.42
4,8,6,2,3,-1,56.64
4,8,6,2,4,-27,9.45
4,8,6,2,4,-25,2.64
4,8,6,2,4,-24,67.71
4,8,6,2,4,-23,6.49
4,8,6,2,4,-22,20.52
4,8,6,2,4,-21,59.35
4,8,6,2,4,-20,6.57
4,8,6,2,4,-19,7.57
4,8,6,2,4,-17,13.27
4,8,6,2,4,-16,7.89
4,8,6,2,4,-15,22.84
4,8,6,2,4,-14,7.98
4,8,6,2,4,-12,5.34
4,8,6,2,4,-11,53.39
4,8,6,2,4,-7,4.07
4,8,6,2,4,-6,32.87
4,8,6,2,4,-3,70.42
4,8,6,2,4,-2,37.1
4,8,6,2,5,-29,11.28
4,8,6,2,5,-8,6.45
4,8,6,2,5,-4,15.56
4,8,6,2,5,-2,10.77
4,8,6,2,6,-18,2.45
4,8,6,2,6,-11,10.8
4,8,6,2,6,-9,5.97
4,8,6,2,6,-8,6.29
4,8,6,2,9,-20,238.3
4,8,6,2,9,-19,158.21
4,8,6,2,9,-18,241.43
4,8,6,2,9,-17,275.44
4,8,6,2,9,-16,265.78
4,8,6,2,9,-15,356.81
4,8,6,2,9,-14,310.99
4,8,6,2,9,-13,336.83
4,8,6,2,9,-12,497.33
4,8,6,2,9,-11,215.24
4,8,6,2,9,-10,509.64
4,8,6,2,9,-9,317.67
4,8,6,2,9,-8,197.06
4,8,6,2,9,-7,573.54
4,8,6,2,9,-6,275.42
4,8,6,2,9,-5,505.24
4,8,6,2,9,-4,490.9
4,8,6,2,9,-3,612.54
4,8,6,2,9,-2,522.68
4,8,6,2,9,-1,96.6
4,8,6,2,10,-12,14.68
4,8,6,2,10,-9,1.17
4,8,6,2,10,-3,10.84
4,8,6,3,1,-30,17.75
4,8,6,3,1,-28,3.21
4,8,6,3,1,-27,6.79
4,8,6,3,1,-25,7.46
4,8,6,3,1,-24,57.45
4,8,6,3,1,-23,1.17
4,8,6,3,1,-21,2.26
4,8,6,3,1,-20,8.15
4,8,6,3,1,-11,48.76
4,8,6,3,1,-9,25.97
4,8,6,3,1,-8,5.58
4,8,6,3,1,-4,60.45
4,8,6,3,1,-3,9.81
4,8,6,3,1,-2,6.58
4,8,6,3,3,-30,9.17
4,8,6,3,3,-29,4.02
4,8,6,3,3,-25,1.62
4,8,6,3,3,-21,3.74
4,8,6,3,3,-19,4.29
4,8,6,3,3,-15,4.82
4,8,6,3,3,-13,2.25
4,8,6,3,3,-10,24.26
4,8,6,3,3,-9,8.47
4,8,6,3,4,-30,23.32
4,8,6,3,4,-4,1.4
4,8,6,3,9,-20,222.32
4,8,6,3,9,-19,82.05
4,8,6,3,9,-18,105.68
4,8,6,3,9,-17,98.95
4,8,6,3,9,-16,87.21
4,8,6,3,9,-15,62.3
4,8,6,3,9,-14,195.99
4,8,6,3,9,-13,154.18
4,8,6,3,9,-12,79.43
4,8,6,3,9,-11,42.6
4,8,6,3,9,-10,110.34
4,8,6,3,9,-9,304.06
4,8,6,3,9,-8,199.14
4,8,6,3,9,-7,68.22
4,8,6,3,9,-6,123.93
4,8,6,3,9,-5,64.72
4,8,6,3,9,-4,155.85
4,8,6,3,9,-3,170.14
4,8,6,3,9,-2,260.99
4,8,6,3,9,-1,127.71
4,8,6,3,10,-20,2.28
4,8,6,4,1,-28,3.22
4,8,6,4,1,-25,1.51
4,8,6,4,1,-23,8.29
4,8,6,4,1,-21,4.06
4,8,6,4,1,-18,0.05
4,8,6,4,1,-15,30.64
4,8,6,4,1,-11,32.74
4,8,6,4,1,-7,4.25
4,8,6,4,1,-4,2.16
4,8,6,4,1,-3,14.39
4,8,6,4,1,-2,1.78
4,8,6,4,3,-30,15.78
4,8,6,4,3,-18,3.81
4,8,6,4,3,-17,0.21
4,8,6,4,3,-14,0.83
4,8,6,4,3,-12,3.45
4,8,6,4,3,-11,13.5
4,8,6,4,3,-10,8.65
4,8,6,4,4,-18,18.17
4,8,6,4,5,-30,3.88
4,8,6,4,9,-20,1997.01
4,8,6,4,9,-19,452.77
4,8,6,4,9,-18,708.16
4,8,6,4,9,-17,528.81
4,8,6,4,9,-16,597.4
4,8,6,4,9,-15,843.63
4,8,6,4,9,-14,904.73
4,8,6,4,9,-13,778.29
4,8,6,4,9,-12,738.93
4,8,6,4,9,-11,637.71
4,8,6,4,9,-10,927.66
4,8,6,4,9,-9,932.32
4,8,6,4,9,-8,1034.04
4,8,6,4,9,-7,900.34
4,8,6,4,9,-6,736.3
4,8,6,4,9,-5,544.25
4,8,6,4,9,-4,821.23
4,8,6,4,9,-3,1301.43
4,8,6,4,9,-2,987.89
4,8,6,4,9,-1,469.96
4,8,6,4,10,-12,6.98
4,8,6,4,10,-9,26.8
4,8,6,4,10,-8,2.34
4,8,6,4,10,-6,9.04
4,8,6,4,10,-3,17.54
4,8,6,4,10,-1,1.36
4,8,7,1,1,-30,27.72
4,8,7,1,1,-28,10.03
4,8,7,1,1,-27,7.45
4,8,7,1,1,-26,12.9
4,8,7,1,1,-24,2.03
4,8,7,1,1,-23,7.86
4,8,7,1,1,-22,2.01
4,8,7,1,1,-21,4.39
4,8,7,1,1,-20,33.07
4,8,7,1,1,-18,61.37
4,8,7,1,1,-17,53.33
4,8,7,1,1,-16,111.39
4,8,7,1,1,-15,65.68
4,8,7,1,1,-14,20.91
4,8,7,1,1,-13,36.41
4,8,7,1,1,-12,3.73
4,8,7,1,1,-11,41.93
4,8,7,1,1,-10,47.26
4,8,7,1,1,-9,26.24
4,8,7,1,1,-8,46.7
4,8,7,1,1,-7,9.77
4,8,7,1,1,-6,6.82
4,8,7,1,1,-5,2.61
4,8,7,1,1,-4,3.98
4,8,7,1,1,-3,310.39
4,8,7,1,1,-2,108.77
4,8,7,1,3,-30,3.38
4,8,7,1,3,-29,30.66
4,8,7,1,3,-27,62.16
4,8,7,1,3,-26,33.61
4,8,7,1,3,-25,40.22
4,8,7,1,3,-24,29.88
4,8,7,1,3,-23,54.62
4,8,7,1,3,-22,15.43
4,8,7,1,3,-21,80.1
4,8,7,1,3,-20,27.06
4,8,7,1,3,-18,17.24
4,8,7,1,3,-17,25.68
4,8,7,1,3,-16,12.47
4,8,7,1,3,-15,337.59
4,8,7,1,3,-14,167.42
4,8,7,1,3,-13,217.3
4,8,7,1,3,-12,36.18
4,8,7,1,3,-11,106.61
4,8,7,1,3,-10,33.5
4,8,7,1,3,-9,7.83
4,8,7,1,3,-8,22.09
4,8,7,1,3,-6,8.4
4,8,7,1,3,-4,5.58
4,8,7,1,3,-3,130.1
4,8,7,1,3,-2,87.6
4,8,7,1,4,-30,25.4
4,8,7,1,4,-29,45.15
4,8,7,1,4,-27,14.39
4,8,7,1,4,-26,8.44
4,8,7,1,4,-25,8.57
4,8,7,1,4,-24,8.84
4,8,7,1,4,-23,12.32
4,8,7,1,4,-20,20.8
4,8,7,1,4,-19,26.97
4,8,7,1,4,-18,40.63
4,8,7,1,4,-17,71.26
4,8,7,1,4,-16,21.58
4,8,7,1,4,-15,28.58
4,8,7,1,4,-13,5.21
4,8,7,1,4,-11,8.29
4,8,7,1,4,-10,13.63
4,8,7,1,4,-9,120.76
4,8,7,1,4,-6,30.5
4,8,7,1,4,-3,85.74
4,8,7,1,4,-2,25.66
4,8,7,1,4,-1,32.26
4,8,7,1,5,-30,9.6
4,8,7,1,5,-26,17.58
4,8,7,1,5,-25,3.35
4,8,7,1,5,-18,15.89
4,8,7,1,5,-17,12.56
4,8,7,1,5,-16,7.09
4,8,7,1,5,-15,7.03
4,8,7,1,5,-13,4.6
4,8,7,1,5,-12,6.41
4,8,7,1,5,-10,14.86
4,8,7,1,5,-4,11.99
4,8,7,1,5,-3,14.09
4,8,7,1,5,-2,27.96
4,8,7,1,6,-30,45.14
4,8,7,1,6,-29,7.14
4,8,7,1,6,-28,0.89
4,8,7,1,6,-27,14.09
4,8,7,1,6,-26,19.48
4,8,7,1,6,-22,8.12
4,8,7,1,6,-19,7.25
4,8,7,1,6,-18,21.93
4,8,7,1,6,-17,6.6
4,8,7,1,6,-16,15.8
4,8,7,1,6,-15,4.88
4,8,7,1,6,-14,15.98
4,8,7,1,6,-10,11.01
4,8,7,1,6,-9,20.8
4,8,7,1,6,-8,22.03
4,8,7,1,6,-3,13.91
4,8,7,1,6,-2,34.75
4,8,7,1,9,-20,355.51
4,8,7,1,9,-19,201.33
4,8,7,1,9,-18,255.02
4,8,7,1,9,-17,276.9
4,8,7,1,9,-16,306.55
4,8,7,1,9,-15,479.25
4,8,7,1,9,-14,536.98
4,8,7,1,9,-13,222.27
4,8,7,1,9,-12,295.77
4,8,7,1,9,-11,411.38
4,8,7,1,9,-10,320.75
4,8,7,1,9,-9,303.53
4,8,7,1,9,-8,194.73
4,8,7,1,9,-7,122.44
4,8,7,1,9,-6,195.72
4,8,7,1,9,-5,381.43
4,8,7,1,9,-4,300.25
4,8,7,1,9,-3,329.91
4,8,7,1,9,-2,852.24
4,8,7,1,9,-1,448.37
4,8,7,1,10,-20,107.02
4,8,7,1,10,-18,37.17
4,8,7,1,10,-17,9.13
4,8,7,1,10,-16,201.65
4,8,7,1,10,-15,139.93
4,8,7,1,10,-14,92.37
4,8,7,1,10,-13,152.46
4,8,7,1,10,-12,121.53
4,8,7,1,10,-11,220.76
4,8,7,1,10,-10,72.07
4,8,7,1,10,-9,148.73
4,8,7,1,10,-8,27.8
4,8,7,1,10,-7,22.73
4,8,7,1,10,-6,36.63
4,8,7,1,10,-5,5.51
4,8,7,1,10,-4,97.61
4,8,7,1,10,-3,132.54
4,8,7,1,10,-2,111.24
4,8,7,1,10,-1,140.88
4,8,7,2,1,-30,11.32
4,8,7,2,1,-29,4.25
4,8,7,2,1,-26,3.15
4,8,7,2,1,-23,4.2
4,8,7,2,1,-21,4.07
4,8,7,2,1,-19,16.7
4,8,7,2,1,-18,17.55
4,8,7,2,1,-17,14.5
4,8,7,2,1,-16,32.33
4,8,7,2,1,-15,0.03
4,8,7,2,1,-14,11.48
4,8,7,2,1,-11,13.83
4,8,7,2,1,-9,3.1
4,8,7,2,1,-8,39.78
4,8,7,2,1,-7,2.8
4,8,7,2,1,-6,2.57
4,8,7,2,1,-3,24.63
4,8,7,2,1,-2,20.96
4,8,7,2,1,-1,63.79
4,8,7,2,3,-30,1.1
4,8,7,2,3,-26,13.43
4,8,7,2,3,-25,8.05
4,8,7,2,3,-20,20.83
4,8,7,2,3,-18,29.01
4,8,7,2,3,-17,5.3
4,8,7,2,3,-16,17.67
4,8,7,2,3,-15,58.81
4,8,7,2,3,-14,24.86
4,8,7,2,3,-13,91.37
4,8,7,2,3,-11,15.49
4,8,7,2,3,-10,10.93
4,8,7,2,3,-6,10.01
4,8,7,2,3,-5,3.23
4,8,7,2,3,-3,2.74
4,8,7,2,3,-2,41.07
4,8,7,2,4,-30,11.78
4,8,7,2,4,-28,16.21
4,8,7,2,4,-21,14.52
4,8,7,2,4,-19,47.18
4,8,7,2,4,-18,23.98
4,8,7,2,4,-16,14.96
4,8,7,2,4,-15,6.58
4,8,7,2,4,-12,9.67
4,8,7,2,4,-11,36.34
4,8,7,2,4,-9,35
4,8,7,2,4,-8,5.91
4,8,7,2,4,-3,10.09
4,8,7,2,4,-2,87.68
4,8,7,2,5,-28,4.9
4,8,7,2,5,-20,35.16
4,8,7,2,5,-14,16.24
4,8,7,2,5,-2,11.65
4,8,7,2,6,-30,1.31
4,8,7,2,6,-19,5.37
4,8,7,2,6,-18,2.64
4,8,7,2,6,-16,0.42
4,8,7,2,6,-15,11.21
4,8,7,2,6,-2,5.42
4,8,7,2,6,-1,28.97
4,8,7,2,9,-20,137.65
4,8,7,2,9,-19,16.53
4,8,7,2,9,-17,45.89
4,8,7,2,9,-16,32.09
4,8,7,2,9,-15,47.98
4,8,7,2,9,-14,199.61
4,8,7,2,9,-13,36.97
4,8,7,2,9,-12,75.03
4,8,7,2,9,-11,69.22
4,8,7,2,9,-10,40.66
4,8,7,2,9,-9,283.05
4,8,7,2,9,-8,48.94
4,8,7,2,9,-6,21.36
4,8,7,2,9,-5,103.37
4,8,7,2,9,-4,88.85
4,8,7,2,9,-3,43.16
4,8,7,2,9,-2,23.89
4,8,7,2,9,-1,42.74
4,8,7,2,10,-9,18.83
4,8,7,2,10,-5,9.63
4,8,7,3,1,-30,207.81
4,8,7,3,1,-29,63.36
4,8,7,3,1,-27,7.02
4,8,7,3,1,-26,58.38
4,8,7,3,1,-25,41.38
4,8,7,3,1,-24,13.26
4,8,7,3,1,-23,8.62
4,8,7,3,1,-21,0.48
4,8,7,3,1,-20,13.77
4,8,7,3,1,-19,38.16
4,8,7,3,1,-18,30.3
4,8,7,3,1,-17,61.67
4,8,7,3,1,-16,35.81
4,8,7,3,1,-15,27.09
4,8,7,3,1,-14,53.79
4,8,7,3,1,-13,52.97
4,8,7,3,1,-12,18.73
4,8,7,3,1,-11,60.25
4,8,7,3,1,-10,38.34
4,8,7,3,1,-9,12.81
4,8,7,3,1,-8,9.43
4,8,7,3,1,-6,152.97
4,8,7,3,1,-4,15.37
4,8,7,3,1,-3,76.23
4,8,7,3,1,-2,80.77
4,8,7,3,3,-30,211.01
4,8,7,3,3,-29,4.23
4,8,7,3,3,-28,60.54
4,8,7,3,3,-27,89.93
4,8,7,3,3,-26,15.75
4,8,7,3,3,-25,27.89
4,8,7,3,3,-24,4.56
4,8,7,3,3,-23,48.54
4,8,7,3,3,-22,19.1
4,8,7,3,3,-21,27.16
4,8,7,3,3,-20,62.22
4,8,7,3,3,-19,22.02
4,8,7,3,3,-18,55.77
4,8,7,3,3,-17,48.85
4,8,7,3,3,-16,22.19
4,8,7,3,3,-15,51.47
4,8,7,3,3,-14,36.09
4,8,7,3,3,-13,31.29
4,8,7,3,3,-12,99.49
4,8,7,3,3,-11,86.37
4,8,7,3,3,-10,30.33
4,8,7,3,3,-8,118.16
4,8,7,3,3,-6,26.24
4,8,7,3,3,-4,21.63
4,8,7,3,3,-3,70.68
4,8,7,3,3,-2,56.62
4,8,7,3,3,-1,2.57
4,8,7,3,4,-30,23.26
4,8,7,3,4,-27,4.13
4,8,7,3,4,-25,75.56
4,8,7,3,4,-24,22.54
4,8,7,3,4,-21,59.03
4,8,7,3,4,-20,50.82
4,8,7,3,4,-18,5.88
4,8,7,3,4,-17,52.01
4,8,7,3,4,-16,8.14
4,8,7,3,4,-15,7.66
4,8,7,3,4,-14,17.7
4,8,7,3,4,-13,30.12
4,8,7,3,4,-11,19.32
