PRODUCTO,ZONA,SITIO,MANEJO,EDAD,RENDIMIENTO
7,1,3,1,21,55.28
7,1,3,1,22,37.63
7,1,3,1,23,46.8
7,1,3,1,24,45.18
7,1,3,1,25,43.93
7,1,3,1,26,42.69
7,1,3,1,27,43.32
7,1,3,1,28,38.97
7,1,3,1,29,46.13
7,1,3,1,30,50.62
7,1,4,1,18,46.62
7,1,4,1,19,46.48
7,1,4,1,20,43.47
7,1,4,1,21,42.71
7,1,4,1,22,51.02
7,1,4,1,23,45.11
7,1,4,1,24,41.83
7,1,4,1,25,39.5
7,1,4,1,26,54.38
7,1,4,1,27,52.61
7,1,4,1,28,52
7,1,4,1,29,42.86
7,1,4,1,30,42.09
7,2,1,1,18,37.87
7,2,1,1,19,38.61
7,2,1,1,20,49.15
7,2,1,1,21,46.44
7,2,1,1,22,33.17
7,2,1,1,23,36.07
7,2,1,1,24,37.35
7,2,1,1,25,42.7
7,2,1,1,26,41.94
7,2,1,1,27,36.65
7,2,1,1,28,32.54
7,2,1,1,29,30.95
7,2,1,1,30,32.35
7,2,2,1,18,40.8
7,2,2,1,19,49.8
7,2,2,1,20,46.05
7,2,2,1,21,39.59
7,2,2,1,22,37.93
7,2,2,1,23,53.19
7,2,2,1,24,44.64
7,2,2,1,25,35.45
7,2,2,1,26,34.98
7,2,2,1,27,46.81
7,2,2,1,28,42.37
7,2,2,1,29,44.87
7,2,2,1,30,36.89
7,2,3,1,18,38.09
7,2,3,1,19,37.68
7,2,3,1,20,51.46
7,2,3,1,21,42.05
7,2,3,1,22,43.11
7,2,3,1,23,39.03
7,2,3,1,24,51.93
7,2,3,1,25,44.78
7,2,3,1,26,41.87
7,2,3,1,27,40.94
7,2,3,1,28,43.64
7,2,3,1,29,48.17
7,2,3,1,30,45.67
7,2,4,1,18,39.65
7,2,4,1,19,41.4
7,2,4,1,20,44.1
7,2,4,1,21,46.31
7,2,4,1,22,44.83
7,2,4,1,23,42.41
7,2,4,1,24,49.8
7,2,4,1,25,49.52
7,2,4,1,26,50.3
7,2,4,1,27,47.18
7,2,4,1,28,45.08
7,2,4,1,29,45.74
7,2,4,1,30,49.61
7,4,1,1,18,32.85
7,4,1,1,19,28.09
7,4,1,1,20,31.43
7,4,1,1,21,41.74
7,4,1,1,22,38.74
7,4,1,1,23,35.21
7,4,1,1,24,31.76
7,4,1,1,25,33.85
7,4,1,1,26,32.66
7,4,1,1,27,31.04
7,4,1,1,28,39.8
7,4,1,1,29,36.61
7,4,1,1,30,36.99
7,4,2,1,18,32
7,4,2,1,19,36.04
7,4,2,1,20,36.07
7,4,2,1,21,40.37
7,4,2,1,22,36.73
7,4,2,1,23,31.7
7,4,2,1,24,35.8
7,4,2,1,25,36.23
7,4,2,1,26,41.7
7,4,2,1,27,37.58
7,4,2,1,28,33.85
7,4,2,1,29,31.34
7,4,2,1,30,27.66
7,4,3,1,18,43.52
7,4,3,1,19,32.28
7,4,3,1,20,36.34
7,4,3,1,21,30.87
7,4,3,1,22,41.64
7,4,3,1,23,37.02
7,4,3,1,24,27.86
7,4,3,1,25,28.86
7,4,3,1,26,41.05
7,4,3,1,27,35.77
7,4,3,1,28,36.11
7,4,3,1,29,36.36
7,4,3,1,30,26.4
7,4,4,1,18,25.46
7,4,4,1,19,33.8
7,4,4,1,20,34.36
7,4,4,1,21,33.64
7,4,4,1,22,35.01
7,4,4,1,23,26.47
7,4,4,1,24,29.25
7,4,4,1,25,33.36
7,4,4,1,26,42.68
7,4,4,1,27,35.24
7,4,4,1,28,29.91
7,4,4,1,29,29.84
7,4,4,1,30,33.32
7,5,1,1,18,39.72
7,5,1,1,19,34.57
7,5,1,1,20,38.32
7,5,1,1,21,36.09
7,5,1,1,22,44.22
7,5,1,1,23,39.75
7,5,1,1,24,32.63
7,5,1,1,25,35
7,5,1,1,26,39.03
7,5,1,1,27,39.16
7,5,1,1,28,33.74
7,5,1,1,29,31.85
7,5,1,1,30,34.01
7,5,2,1,18,33.51
7,5,2,1,19,42.74
7,5,2,1,20,43.93
7,5,2,1,21,41.63
7,5,2,1,22,31.95
7,5,2,1,23,38.09
7,5,2,1,24,31.3
7,5,2,1,25,42.33
7,5,2,1,26,40.8
7,5,2,1,27,37.98
7,5,2,1,28,35.7
7,5,2,1,29,29.44
7,5,2,1,30,39.98
7,5,3,1,18,37.89
7,5,3,1,19,32.42
7,5,3,1,20,32.57
7,5,3,1,21,37.12
7,5,3,1,22,36.72
7,5,3,1,23,38.17
7,5,3,1,24,40.84
7,5,3,1,25,37.87
7,5,3,1,26,38.91
7,5,3,1,27,33.91
7,5,3,1,28,31.17
7,5,3,1,29,35.98
7,5,3,1,30,37.14
7,5,4,1,18,42.56
7,5,4,1,19,38.01
7,5,4,1,20,39.34
7,5,4,1,21,33.46
7,5,4,1,22,36.59
7,5,4,1,23,39.14
7,5,4,1,24,37.04
7,5,4,1,25,38.61
7,5,4,1,26,40.52
7,5,4,1,27,36.65
7,5,4,1,28,36.97
7,5,4,1,29,31.25
7,5,4,1,30,35.67
7,6,1,1,18,46.05
7,6,1,1,19,37.28
7,6,1,1,20,28.06
7,6,1,1,21,24.93
7,6,1,1,22,38.55
7,6,1,1,23,38.64
7,6,1,1,24,39.56
7,6,1,1,25,30.17
7,6,1,1,26,33.55
7,6,1,1,27,35.06
7,6,1,1,28,33.72
7,6,1,1,29,31.87
7,6,1,1,30,37.13
7,6,2,1,18,38.99
7,6,2,1,19,30.69
7,6,2,1,20,34.57
7,6,2,1,21,29.82
7,6,2,1,22,35.43
7,6,2,1,23,39.56
7,6,2,1,24,34.21
7,6,2,1,25,32.51
7,6,2,1,26,29.3
7,6,2,1,27,27
7,6,2,1,28,38.45
7,6,2,1,29,34.73
7,6,2,1,30,35.57
7,6,3,1,18,32.76
7,6,3,1,19,36.1
7,6,3,1,20,38.69
7,6,3,1,21,25
7,6,3,1,22,33.88
7,6,3,1,23,36.9
7,6,3,1,24,34.7
7,6,3,1,25,38.35
7,6,3,1,26,33.63
7,6,3,1,27,27.17
7,6,3,1,28,33.42
7,6,3,1,29,31.49
7,6,3,1,30,38.49
7,6,4,1,18,30.25
7,6,4,1,19,32.63
7,6,4,1,20,30.81
7,6,4,1,21,25.16
7,6,4,1,22,30.75
7,6,4,1,23,31.83
7,6,4,1,24,32.22
7,6,4,1,25,33.82
7,6,4,1,26,32.37
7,6,4,1,27,30.36
7,6,4,1,28,27.85
7,6,4,1,29,33.58
7,6,4,1,30,32.52
7,7,1,1,18,29.94
7,7,1,1,19,28.01
7,7,1,1,20,36.86
7,7,1,1,21,27.14
7,7,1,1,22,29.61
7,7,1,1,23,26.33
7,7,1,1,24,30.4
7,7,1,1,25,39.15
7,7,1,1,26,26.85
7,7,1,1,27,27.29
7,7,1,1,28,25.27
7,7,1,1,29,38.62
7,7,1,1,30,33.77
7,7,2,1,18,46.45
7,7,2,1,19,34.21
7,7,2,1,20,30.14
7,7,2,1,21,28.45
7,7,2,1,22,37.07
7,7,2,1,23,32.42
7,7,2,1,24,28.19
7,7,2,1,25,24.35
7,7,2,1,26,30.5
7,7,2,1,27,33.64
7,7,2,1,28,39.71
7,7,2,1,29,29.3
7,7,2,1,30,31.69
7,7,3,1,18,31.48
7,7,3,1,19,27.02
7,7,3,1,20,40.81
7,7,3,1,21,33.8
7,7,3,1,22,30.06
7,7,3,1,23,28.1
7,7,3,1,24,40.73
7,7,3,1,25,37.46
7,7,3,1,26,32.16
7,7,3,1,27,28.69
7,7,3,1,28,25.44
7,7,3,1,29,29.26
7,7,3,1,30,29.92
7,7,4,1,18,49.35
7,7,4,1,19,31.23
7,7,4,1,20,38.23
7,7,4,1,21,32.65
7,7,4,1,22,28.89
7,7,4,1,23,42.64
7,7,4,1,24,35.69
7,7,4,1,25,36.48
7,7,4,1,26,30.28
7,7,4,1,27,26.92
7,7,4,1,28,29.01
7,7,4,1,29,41.85
7,7,4,1,30,33.93
7,9,1,1,18,40.19
7,9,1,1,19,36.92
7,9,1,1,20,44.03
7,9,1,1,21,46.19
7,9,1,1,22,41.44
7,9,1,1,23,35.25
7,9,1,1,24,44.63
7,9,1,1,25,43.64
7,9,1,1,26,46.7
7,9,1,1,27,32.31
7,9,1,1,28,42.52
7,9,1,1,29,43.79
7,9,1,1,30,41.19
7,9,2,1,18,40.41
7,9,2,1,19,36.58
7,9,2,1,20,46.2
7,9,2,1,21,39.73
7,9,2,1,22,29.89
7,9,2,1,23,38.7
7,9,2,1,24,48.24
7,9,2,1,25,44.07
7,9,2,1,26,39.29
7,9,2,1,27,37.26
7,9,2,1,28,46.36
7,9,2,1,29,44.26
7,9,2,1,30,42.37
7,9,3,1,18,51.51
7,9,3,1,19,29.6
7,9,3,1,20,30.22
7,9,3,1,21,44.3
7,9,3,1,22,42.64
7,9,3,1,23,41.17
7,9,3,1,24,30.46
7,9,3,1,25,38.38
7,9,3,1,26,51.3
7,9,3,1,27,44.41
7,9,3,1,28,34.41
7,9,3,1,29,36.63
7,9,3,1,30,49.61
7,9,4,1,18,30.06
7,9,4,1,19,31.59
7,9,4,1,20,40.44
7,9,4,1,21,43.95
7,9,4,1,22,43.84
7,9,4,1,23,38.73
7,9,4,1,24,48.03
7,9,4,1,25,48.96
7,9,4,1,26,35.8
7,9,4,1,27,42.21
7,9,4,1,28,46.4
7,9,4,1,29,47.76
7,9,4,1,30,45.39
7,1,1,2,18,26
7,1,1,2,19,20.85
7,1,1,2,20,20.24
7,1,1,2,21,17.87
7,1,1,2,22,20.21
7,1,1,2,23,25.71
7,1,1,2,24,19.18
7,1,1,2,25,27.34
7,1,1,2,26,18.66
7,1,1,2,27,19.22
7,1,1,2,28,21.35
7,1,1,2,29,16.21
7,1,1,2,30,17.35
7,1,2,2,18,20.8
7,1,2,2,19,22.57
7,1,2,2,20,23.73
7,1,2,2,21,23.8
7,1,2,2,22,18.58
7,1,2,2,23,17.98
7,1,2,2,24,20.85
7,1,2,2,25,20.17
7,1,2,2,26,20.49
7,1,2,2,27,19.83
7,1,2,2,28,27.98
7,1,2,2,29,20.45
7,1,2,2,30,20.7
7,1,3,2,18,24.39
7,1,3,2,19,24.26
7,1,3,2,20,20.73
7,1,3,2,21,22.67
7,1,3,2,22,22.81
7,1,3,2,23,21.92
7,1,3,2,24,23.15
7,1,3,2,25,23.36
7,1,3,2,26,22.18
7,1,3,2,27,21.59
7,1,3,2,28,19.99
7,1,3,2,29,23.34
7,1,3,2,30,21.79
7,1,4,2,18,26.06
7,1,4,2,19,21.6
7,1,4,2,20,25.12
7,1,4,2,21,28.13
7,1,4,2,22,28.03
7,1,4,2,23,21.01
7,1,4,2,24,24.06
7,1,4,2,25,26.32
7,1,4,2,26,24.91
7,1,4,2,27,18.24
7,1,4,2,28,24.54
7,1,4,2,29,24.89
7,1,4,2,30,23.48
7,2,1,2,18,19.87
7,2,1,2,19,19.26
7,2,1,2,20,18.57
7,2,1,2,21,26.35
7,2,1,2,22,22.09
7,2,1,2,23,19.46
7,2,1,2,24,16.76
7,2,1,2,25,17.78
7,2,1,2,26,22.13
7,2,1,2,27,19.05
7,2,1,2,28,21.59
7,2,1,2,29,17.64
7,2,1,2,30,15.81
7,2,2,2,18,21.85
7,2,2,2,19,25.26
7,2,2,2,20,21.26
7,2,2,2,21,19.14
7,2,2,2,22,18.74
7,2,2,2,23,20.62
7,2,2,2,24,20.17
7,2,2,2,25,23.32
7,2,2,2,26,20.95
7,2,2,2,27,18.26
7,2,2,2,28,20.98
7,2,2,2,29,22.27
7,2,2,2,30,26.61
7,2,3,2,18,24.03
7,2,3,2,19,19.94
7,2,3,2,20,21.58
7,2,3,2,21,27.66
7,2,3,2,22,22.92
7,2,3,2,23,18.84
7,2,3,2,24,18.92
7,2,3,2,25,24.39
7,2,3,2,26,26.28
7,2,3,2,27,21.79
7,2,3,2,28,18.71
7,2,3,2,29,17.83
7,2,3,2,30,19.58
7,2,4,2,18,23.45
7,2,4,2,19,21.5
7,2,4,2,20,22.26
7,2,4,2,21,24.93
7,2,4,2,22,20.77
7,2,4,2,23,23.59
7,2,4,2,24,22.7
7,2,4,2,25,24.98
7,2,4,2,26,20.92
7,2,4,2,27,24.22
7,2,4,2,28,21.16
7,2,4,2,29,21.53
7,2,4,2,30,19.22
7,4,1,2,18,19.12
7,4,1,2,19,18.43
7,4,1,2,20,17.52
7,4,1,2,21,18.19
7,4,1,2,22,18.49
7,4,1,2,23,22.49
7,4,1,2,24,16.36
7,4,1,2,25,17.41
7,4,1,2,26,16.93
7,4,1,2,27,18.33
7,4,1,2,28,22.38
7,4,1,2,29,20.41
7,4,1,2,30,17.13
7,4,2,2,18,20.95
7,4,2,2,19,17.04
7,4,2,2,20,20.42
7,4,2,2,21,19.46
7,4,2,2,22,22.47
7,4,2,2,23,16.8
7,4,2,2,24,17.67
7,4,2,2,25,16.85
7,4,2,2,26,18.46
7,4,2,2,27,22.22
7,4,2,2,28,14.73
7,4,2,2,29,20.85
7,4,2,2,30,17.26
7,4,3,2,18,16.08
7,4,3,2,19,15.39
7,4,3,2,20,17.25
7,4,3,2,21,19.02
7,4,3,2,22,21.19
7,4,3,2,23,21.83
7,4,3,2,24,20.05
7,4,3,2,25,17.42
7,4,3,2,26,17.47
7,4,3,2,27,18.72
7,4,3,2,28,24.08
7,4,3,2,29,17.47
7,4,3,2,30,20.64
7,4,4,2,18,27.28
7,4,4,2,19,17.63
7,4,4,2,20,19.3
7,4,4,2,21,22.54
7,4,4,2,22,21.78
7,4,4,2,23,16.73
7,4,4,2,24,17.73
7,4,4,2,25,19.01
7,4,4,2,26,19.67
7,4,4,2,27,22.62
7,4,4,2,28,17.38
7,4,4,2,29,18.23
7,4,4,2,30,17.05
7,5,1,2,18,23.13
7,5,1,2,19,21.11
7,5,1,2,20,21.5
7,5,1,2,21,19.05
7,5,1,2,22,20.87
7,5,1,2,23,22.84
7,5,1,2,24,21.62
7,5,1,2,25,16.58
7,5,1,2,26,17.75
7,5,1,2,27,18.22
7,5,1,2,28,23.14
7,5,1,2,29,17.93
7,5,1,2,30,18.48
7,5,2,2,18,19.24
7,5,2,2,19,18.94
7,5,2,2,20,21.63
7,5,2,2,21,20.03
7,5,2,2,22,20.62
7,5,2,2,23,23.01
7,5,2,2,24,19.02
7,5,2,2,25,22.89
7,5,2,2,26,16
7,5,2,2,27,19.2
7,5,2,2,28,20.39
7,5,2,2,29,16.89
7,5,2,2,30,19.51
7,5,3,2,18,20.7
7,5,3,2,19,21.63
7,5,3,2,20,18.68
7,5,3,2,21,21.55
7,5,3,2,22,17.19
7,5,3,2,23,22.66
7,5,3,2,24,21.26
7,5,3,2,25,20.69
7,5,3,2,26,21.68
7,5,3,2,27,17.4
7,5,3,2,28,17.89
7,5,3,2,29,22.33
7,5,3,2,30,18.99
7,5,4,2,18,27.06
7,5,4,2,19,17.23
7,5,4,2,20,20.2
7,5,4,2,21,21.48
7,5,4,2,22,17.69
7,5,4,2,23,23.34
7,5,4,2,24,21.14
7,5,4,2,25,22.32
7,5,4,2,26,21.24
7,5,4,2,27,19.66
7,5,4,2,28,17.15
7,5,4,2,29,22.69
7,5,4,2,30,18.94
7,6,1,2,18,22.25
7,6,1,2,19,19.11
7,6,1,2,20,16.37
7,6,1,2,21,16.65
7,6,1,2,22,19.17
7,6,1,2,23,15.42
7,6,1,2,24,22.64
7,6,1,2,25,16.55
7,6,1,2,26,17.54
7,6,1,2,27,16.73
7,6,1,2,28,19.51
7,6,1,2,29,15.09
7,6,1,2,30,19.01
7,6,2,2,18,14.58
7,6,2,2,19,14.58
7,6,2,2,20,19.29
7,6,2,2,21,17.29
7,6,2,2,22,20.96
7,6,2,2,23,21.11
7,6,2,2,24,15.21
7,6,2,2,25,16.5
7,6,2,2,26,19.51
7,6,2,2,27,18.34
7,6,2,2,28,21.74
7,6,2,2,29,21.5
7,6,2,2,30,16.37
7,6,3,2,18,17.09
7,6,3,2,19,17.24
7,6,3,2,20,16.2
7,6,3,2,21,15.26
7,6,3,2,22,17.22
7,6,3,2,23,18.71
7,6,3,2,24,20.97
7,6,3,2,25,21.63
7,6,3,2,26,19.42
7,6,3,2,27,17.87
7,6,3,2,28,15.89
7,6,3,2,29,17.28
7,6,3,2,30,18.39
7,6,4,2,18,19.08
7,6,4,2,19,18.99
7,6,4,2,20,16.53
7,6,4,2,21,23.97
7,6,4,2,22,17.16
7,6,4,2,23,18.23
7,6,4,2,24,17.25
7,6,4,2,25,23.84
7,6,4,2,26,19.9
7,6,4,2,27,14.75
7,6,4,2,28,16.79
7,6,4,2,29,16.76
7,6,4,2,30,17.88
7,7,1,2,18,14.63
7,7,1,2,19,17.08
7,7,1,2,20,23.56
7,7,1,2,21,27.27
7,7,1,2,22,19.51
7,7,1,2,23,15.6
7,7,1,2,24,16.81
7,7,1,2,25,21.63
7,7,1,2,26,21.76
7,7,1,2,27,14.53
7,7,1,2,28,19.82
7,7,1,2,29,14.67
7,7,1,2,30,15.06
7,7,2,2,18,19.53
7,7,2,2,19,17.56
7,7,2,2,20,14.51
7,7,2,2,21,16.34
7,7,2,2,22,17.72
7,7,2,2,23,19.68
7,7,2,2,24,17.95
7,7,2,2,25,20.03
7,7,2,2,26,14.86
7,7,2,2,27,16.2
7,7,2,2,28,18.83
7,7,2,2,29,16.95
7,7,2,2,30,28.51
7,7,3,2,18,16.79
7,7,3,2,19,18.61
7,7,3,2,20,23.46
7,7,3,2,21,22.52
7,7,3,2,22,18.16
7,7,3,2,23,15.75
7,7,3,2,24,17.43
7,7,3,2,25,18.93
7,7,3,2,26,15.38
7,7,3,2,27,32.78
7,7,3,2,28,16.24
7,7,3,2,29,24.43
7,7,3,2,30,16.72
7,7,4,2,18,20.79
7,7,4,2,19,18.79
7,7,4,2,20,18.68
7,7,4,2,21,21.42
7,7,4,2,22,15.4
7,7,4,2,23,19.65
7,7,4,2,24,18.31
7,7,4,2,25,18.32
7,7,4,2,26,19.42
7,7,4,2,27,26.64
7,7,4,2,28,14.34
7,7,4,2,29,18.2
7,7,4,2,30,16.21
7,9,1,2,18,23.65
7,9,1,2,19,17.8
7,9,1,2,20,20.04
7,9,1,2,21,22.98
7,9,1,2,22,26.8
7,9,1,2,23,23.08
7,9,1,2,24,20.5
7,9,1,2,25,28.99
7,9,1,2,26,24.99
7,9,1,2,27,26.77
7,9,1,2,28,23.09
7,9,1,2,29,27.6
7,9,1,2,30,28.25
7,9,2,2,18,15.55
7,9,2,2,19,18.37
7,9,2,2,20,20.28
7,9,2,2,21,25.37
7,9,2,2,22,18.23
7,9,2,2,23,19.38
7,9,2,2,24,20.6
7,9,2,2,25,27.63
7,9,2,2,26,21.06
7,9,2,2,27,18.78
7,9,2,2,28,22.54
7,9,2,2,29,26.43
7,9,2,2,30,30.18
7,9,3,2,18,23.8
7,9,3,2,19,26.26
7,9,3,2,20,18.05
7,9,3,2,21,17.05
7,9,3,2,22,21.13
7,9,3,2,23,26.38
7,9,3,2,24,26.35
7,9,3,2,25,19.35
7,9,3,2,26,19.31
7,9,3,2,27,29
7,9,3,2,28,23.8
7,9,3,2,29,30.25
7,9,3,2,30,21.1
7,9,4,2,18,24.94
7,9,4,2,19,20.17
7,9,4,2,20,18.66
7,9,4,2,21,27.92
7,9,4,2,22,29.18
7,9,4,2,23,16.35
7,9,4,2,24,21.94
7,9,4,2,25,25.11
7,9,4,2,26,31.58
7,9,4,2,27,23.61
7,9,4,2,28,21.18
7,9,4,2,29,24.05
7,9,4,2,30,27.6
7,1,1,3,20,19.71
7,1,1,3,21,19.42
7,1,1,3,22,19.22
7,1,1,3,23,18.81
7,1,1,3,24,25.52
7,1,1,3,25,19.95
7,1,1,3,26,26.02
7,1,1,3,27,17.88
7,1,1,3,28,18.38
7,1,1,3,29,19.42
7,1,1,3,30,17
7,1,2,3,20,19.12
7,1,2,3,21,23.02
7,1,2,3,22,19.06
7,1,2,3,23,20.86
7,1,2,3,24,17.6
7,1,2,3,25,20.05
7,1,2,3,26,19.9
7,1,2,3,27,23.16
7,1,2,3,28,19.14
7,1,2,3,29,28.52
7,1,2,3,30,19.28
7,1,3,3,20,24.14
7,1,3,3,21,22.88
7,1,3,3,22,21.54
7,1,3,3,23,28.15
7,1,3,3,24,25.02
7,1,3,3,25,18.75
7,1,3,3,26,22.9
7,1,3,3,27,20.99
7,1,3,3,28,20.53
7,1,3,3,29,21.48
7,1,3,3,30,25.85
7,1,4,3,20,28.21
7,1,4,3,21,24.62
7,1,4,3,22,21.82
7,1,4,3,23,25.96
7,1,4,3,24,25.93
7,1,4,3,25,24.98
7,1,4,3,26,19.8
7,1,4,3,27,28.43
7,1,4,3,28,24.55
7,1,4,3,29,21.64
7,1,4,3,30,23.79
7,2,1,3,20,22.72
7,2,1,3,21,25.56
7,2,1,3,22,20.77
7,2,1,3,23,15.51
7,2,1,3,24,17.28
7,2,1,3,25,20.15
7,2,1,3,26,21.38
7,2,1,3,27,24.64
7,2,1,3,28,18.57
7,2,1,3,29,17.43
7,2,1,3,30,15.55
7,2,2,3,20,21.9
7,2,2,3,21,20.41
7,2,2,3,22,18.12
7,2,2,3,23,23.83
7,2,2,3,24,26.85
7,2,2,3,25,20.96
7,2,2,3,26,18.37
7,2,2,3,27,17.36
7,2,2,3,28,19.2
7,2,2,3,29,23.33
7,2,2,3,30,22.38
7,2,3,3,20,22.8
7,2,3,3,21,21.59
7,2,3,3,22,21.84
7,2,3,3,23,19.3
7,2,3,3,24,23.81
7,2,3,3,25,18.48
7,2,3,3,26,25.35
7,2,3,3,27,22.26
7,2,3,3,28,17.55
7,2,3,3,29,19.06
7,2,3,3,30,19.79
7,2,4,3,20,21.2
7,2,4,3,21,20.11
7,2,4,3,22,23.43
7,2,4,3,23,20.95
7,2,4,3,24,24.93
7,2,4,3,25,28.86
7,2,4,3,26,23.91
7,2,4,3,27,21.69
7,2,4,3,28,22.77
7,2,4,3,29,22.08
7,2,4,3,30,28.51
7,4,1,3,20,18.33
7,4,1,3,21,23.42
7,4,1,3,22,19.58
7,4,1,3,23,17.11
7,4,1,3,24,17.47
7,4,1,3,25,17.07
7,4,1,3,26,18.54
7,4,1,3,27,18.65
7,4,1,3,28,23.97
7,4,1,3,29,19.46
7,4,1,3,30,18.54
7,4,2,3,20,23.95
7,4,2,3,21,22.82
7,4,2,3,22,17.46
7,4,2,3,23,17.97
7,4,2,3,24,17.87
7,4,2,3,25,20.46
7,4,2,3,26,26.16
7,4,2,3,27,19
7,4,2,3,28,20.1
7,4,2,3,29,15.29
7,4,2,3,30,18.85
7,4,3,3,20,16.62
7,4,3,3,21,18.4
7,4,3,3,22,29.32
7,4,3,3,23,20.61
7,4,3,3,24,16.82
7,4,3,3,25,17.09
7,4,3,3,26,17.57
7,4,3,3,27,24.51
7,4,3,3,28,23.09
7,4,3,3,29,24.39
7,4,3,3,30,19.29
7,4,4,3,20,18.33
7,4,4,3,21,18.2
7,4,4,3,22,26.12
7,4,4,3,23,18.06
7,4,4,3,24,18.03
7,4,4,3,25,18.18
7,4,4,3,26,25.37
7,4,4,3,27,16.85
7,4,4,3,28,18.18
7,4,4,3,29,17.92
7,4,4,3,30,17.93
7,5,1,3,20,24.98
7,5,1,3,21,18.72
7,5,1,3,22,21.28
7,5,1,3,23,19.05
7,5,1,3,24,24.73
7,5,1,3,25,17.49
7,5,1,3,26,21.13
7,5,1,3,27,18.99
7,5,1,3,28,24.77
7,5,1,3,29,22.19
7,5,1,3,30,20.55
7,5,2,3,20,24.19
7,5,2,3,21,20.86
7,5,2,3,22,20.47
7,5,2,3,23,20.47
7,5,2,3,24,24.15
7,5,2,3,25,22.32
7,5,2,3,26,16.74
7,5,2,3,27,20.29
7,5,2,3,28,21.3
7,5,2,3,29,23.7
7,5,2,3,30,19.07
7,5,3,3,20,19.55
7,5,3,3,21,25.2
7,5,3,3,22,23.11
7,5,3,3,23,23.67
7,5,3,3,24,22.2
7,5,3,3,25,21
7,5,3,3,26,23.82
7,5,3,3,27,21.28
7,5,3,3,28,25.38
7,5,3,3,29,23.27
7,5,3,3,30,24.31
7,5,4,3,20,21.38
7,5,4,3,21,23.74
7,5,4,3,22,25.12
7,5,4,3,23,25.2
7,5,4,3,24,23.68
7,5,4,3,25,24.4
7,5,4,3,26,26.43
7,5,4,3,27,21.27
7,5,4,3,28,22.76
7,5,4,3,29,20.51
7,5,4,3,30,21.24
7,6,1,3,20,17.42
7,6,1,3,21,18.8
7,6,1,3,22,23.4
7,6,1,3,23,19.22
7,6,1,3,24,20.9
7,6,1,3,25,17.78
7,6,1,3,26,17.75
7,6,1,3,27,15.36
7,6,1,3,28,19.15
7,6,1,3,29,15.43
7,6,1,3,30,23.45
7,6,2,3,20,16.88
7,6,2,3,21,24.81
7,6,2,3,22,22.74
7,6,2,3,23,19.73
7,6,2,3,24,16.8
7,6,2,3,25,17.43
7,6,2,3,26,20.66
7,6,2,3,27,15.07
7,6,2,3,28,25.63
7,6,2,3,29,17.42
7,6,2,3,30,18.42
7,6,3,3,20,16.87
7,6,3,3,21,14.52
7,6,3,3,22,22.19
7,6,3,3,23,18.42
7,6,3,3,24,18.59
7,6,3,3,25,24.67
7,6,3,3,26,18.31
7,6,3,3,27,18.22
7,6,3,3,28,17.76
7,6,3,3,29,17.81
7,6,3,3,30,19.4
7,6,4,3,20,26.08
7,6,4,3,21,19.31
7,6,4,3,22,16.58
7,6,4,3,23,19.62
7,6,4,3,24,19.63
7,6,4,3,25,23.08
7,6,4,3,26,21.98
7,6,4,3,27,20.41
7,6,4,3,28,19.57
7,6,4,3,29,17.95
7,6,4,3,30,17.78
7,7,1,3,20,19.17
7,7,1,3,21,17.66
7,7,1,3,22,14.69
7,7,1,3,23,16.17
7,7,1,3,24,18
7,7,1,3,25,22.46
7,7,1,3,26,26.86
7,7,1,3,27,16.43
7,7,1,3,28,16.23
7,7,1,3,29,14.99
7,7,1,3,30,16.58
7,7,2,3,20,14.73
7,7,2,3,21,17.5
7,7,2,3,22,25.23
7,7,2,3,23,29.66
7,7,2,3,24,17.79
7,7,2,3,25,14.31
7,7,2,3,26,15.28
7,7,2,3,27,16.17
7,7,2,3,28,23.89
7,7,2,3,29,18.54
7,7,2,3,30,27.84
7,7,3,3,20,18.77
7,7,3,3,21,15.09
7,7,3,3,22,16.16
7,7,3,3,23,15.45
7,7,3,3,24,17.77
7,7,3,3,25,25.36
7,7,3,3,26,28.47
7,7,3,3,27,18.26
7,7,3,3,28,12.8
7,7,3,3,29,14.23
7,7,3,3,30,15.27
7,7,4,3,20,16.84
7,7,4,3,21,15.96
7,7,4,3,22,17.24
7,7,4,3,23,19.3
7,7,4,3,24,23.03
7,7,4,3,25,27.71
7,7,4,3,26,19.7
7,7,4,3,27,19.54
7,7,4,3,28,15.96
7,7,4,3,29,16.3
7,7,4,3,30,15.43
7,9,1,3,20,17.66
7,9,1,3,21,24.63
7,9,1,3,22,26.38
7,9,1,3,23,16.76
7,9,1,3,24,16.99
7,9,1,3,25,25.52
7,9,1,3,26,23.98
7,9,1,3,27,20.28
7,9,1,3,28,21.72
7,9,1,3,29,23.98
7,9,1,3,30,28.55
7,9,2,3,20,27.68
7,9,2,3,21,29.41
7,9,2,3,22,17.16
7,9,2,3,23,24.04
7,9,2,3,24,24.51
7,9,2,3,25,29.38
7,9,2,3,26,21.74
7,9,2,3,27,20.97
7,9,2,3,28,26.22
7,9,2,3,29,28.46
7,9,2,3,30,26.45
7,9,3,3,20,20.75
7,9,3,3,21,17.07
7,9,3,3,22,29.54
7,9,3,3,23,31.02
7,9,3,3,24,21.88
7,9,3,3,25,20.08
7,9,3,3,26,25.84
7,9,3,3,27,30.88
7,9,3,3,28,28.78
7,9,3,3,29,24.28
7,9,3,3,30,17.77
7,9,4,3,20,26.79
7,9,4,3,21,25.24
